"","Date","Area","Name","Years","Price..mm.","Size.sqft.","Price/Sqft"
"4965","2021-03-30","Siu Sai Wan","Fullview Garden",28,4.85,592,8192.56756756757
"4966","2021-03-30","Shau Kei Wan","Tuck Wun Mansion",48,5.4,516,10465.1162790698
"4967","2021-03-30","Sai Wan Ho","Grand Promenade",16,9.73,490,19857.1428571429
"4968","2021-03-30","South Horizons","South Horizons",26,8.8,519,16955.6840077071
"4969","2021-03-30","Shau Kei Wan","Shaukiwan Centre",38,5.3,321,16510.9034267913
"4970","2021-03-30","Sai Wan Ho","Grand Promenade",16,17.88,749,23871.829105474
"4971","2021-03-30","Quarry Bay","Chung Hing Mansion",55,6.58,589,11171.4770797963
"4972","2021-03-30","North Point","Harbour Heights",32,17.78,837,21242.5328554361
"4973","2021-03-30","Mid-Levels West","Bon-Point",17,23.68,844,28056.8720379147
"4974","2021-03-30","Siu Sai Wan","Island Resort",20,7.8,455,17142.8571428571
"4975","2021-03-30","Aberdeen","Kin Fai Building",41,4.72,287,16445.9930313589
"4976","2021-03-30","Shau Kei Wan","Shaukiwan Centre",38,5.19,306,16960.7843137255
"4977","2021-03-30","Quarry Bay","Chung Hing Mansion",55,4.38,334,13113.7724550898
"4978","2021-03-30","North Point","Full Wealth Gardens",37,7.58,463,16371.4902807775
"4979","2021-03-30","Kornhill","Kornhill",35,9.32,531,17551.7890772128
"4980","2021-03-30","Kennedy Town","Mei Wah Mansion",41,4.42,254,17401.5748031496
"4981","2021-03-30","Kennedy Town","Manhattan Heights",21,9.75,434,22465.4377880184
"4982","2021-03-30","Heng Fa Chuen","Heng Fa Chuen",34,8.2,475,17263.1578947368
"4983","2021-03-30","Siu Sai Wan","Cheerful Garden",26,3.78,431,8770.30162412993
"4984","2021-03-30","Siu Sai Wan","Kai Tsui Court",28,3.62,433,8360.27713625866
"4985","2021-03-30","North Point","Healthy Gardens",41,7.08,446,15874.4394618834
"4986","2021-03-30","Shek Tong Tsui","Chong Yip Centre",39,6.95,417,16666.6666666667
"4987","2021-03-30","North Point Mid-Levels","The Pavilia Hill",5,20,717,27894.0027894003
"4988","2021-03-30","Sai Ying Pun","Lucky Building",63,4.2,380,11052.6315789474
"4989","2021-03-30","Wan Chai","No. 1 Star Street",20,12.78,495,25818.1818181818
"4990","2021-03-30","South Horizons","South Horizons",26,8.86,519,17071.2909441233
"4991","2021-03-30","Wan Chai","Fook Gay Mansion",55,4.25,325,13076.9230769231
"4992","2021-03-30","Kornhill","Kornhill",34,12.8,707,18104.6676096181
"4993","2021-03-30","North Point","Maylun Apartments",62,7.8,721,10818.3079056865
"4994","2021-03-30","Happy Valley","Eight Kwai Fong Happy Valley",6,13.41,428,31331.7757009346
"4995","2021-03-30","Sai Ying Pun","Yen Fook Building (Mansion)",38,5.38,272,19779.4117647059
"4996","2021-03-30","Aberdeen","Jadewater",13,9,522,17241.3793103448
"4997","2021-03-30","South Horizons","South Horizons",28,12,737,16282.2252374491
"4998","2021-03-29","South Horizons","South Horizons",28,12.93,739,17496.6170500677
"4999","2021-03-29","North Point","Fu Lee Loy Mansion",39,3.72,225,16533.3333333333
"5000","2021-03-29","Mid-Levels West","The Belchers",20,20.66,756,27328.0423280423
"5001","2021-03-29","Quarry Bay","Oceanic Mansion",49,4.3,362,11878.453038674
"5002","2021-03-29","North Point","Circle Court",27,5.28,296,17837.8378378378
"5003","2021-03-29","Heng Fa Chuen","Heng Fa Chuen",32,8.68,499,17394.7895791583
"5004","2021-03-29","Pok Fu Lam","Chi Fu Fa Yuen",42,7,439,15945.3302961276
"5005","2021-03-29","Tai Hang Mid-Levels","Jardine's Lookout Garden Mansion",60,20.8,792,26262.6262626263
"5006","2021-03-29","Taikoo Shing","Taikoo Shing",39,12.36,582,21237.1134020619
"5007","2021-03-29","North Point","Teemko Court",29,3.5,183,19125.6830601093
"5008","2021-03-29","Mid-Levels West","Green Field Court",43,10.63,620,17145.1612903226
"5009","2021-03-29","Central","Felicity Building",43,5.6,305,18360.6557377049
"5010","2021-03-29","Chai Wan","Walton Estate",38,6.12,467,13104.9250535332
"5011","2021-03-29","North Point","Full Wealth Gardens",35,6.95,421,16508.3135391924
"5012","2021-03-29","Heng Fa Chuen","Heng Fa Chuen",34,16.6,955,17382.1989528796
"5013","2021-03-29","Kennedy Town","Smithfield Court",36,6,296,20270.2702702703
"5014","2021-03-29","Quarry Bay","Yick Cheong Building",49,3,301,9966.77740863787
"5015","2021-03-29","Quarry Bay","Sunway Gardens",46,7.9,563,14031.9715808171
"5016","2021-03-29","Sheung Wan","Wah Koon Building",42,5.8,313,18530.3514376997
"5017","2021-03-29","Shek Tong Tsui","Eivissa Crest",5,6.9,290,23793.1034482759
"5018","2021-03-29","Shau Kei Wan","Aldrich Garden",20,6.92,592,11689.1891891892
"5019","2021-03-29","Causeway Bay","Hoi Kung Court",55,14,692,20231.2138728324
"5020","2021-03-29","North Point","Harbour Glory",1,17.55,565,31061.9469026549
"5021","2021-03-29","Taikoo Shing","Taikoo Shing",34,11,714,15406.162464986
"5022","2021-03-29","Mid-Levels West","Scenic Rise",22,10,497,20120.7243460765
"5023","2021-03-29","North Point","Full Wealth Gardens",36,9.2,623,14767.2552166934
"5024","2021-03-29","Sheung Wan","Hollywood Terrace",21,13.8,756,18253.9682539683
"5025","2021-03-29","Kennedy Town","Smithfield Terrace",35,5.8,281,20640.5693950178
"5026","2021-03-29","Ap Lei CHau","Marina Habitat",23,6.8,422,16113.7440758294
"5027","2021-03-29","Wan Chai","Everwin Mansion",55,5.3,327,16207.9510703364
"5028","2021-03-29","Mid-Levels West","Vantage Park",27,9.98,405,24641.975308642
"5029","2021-03-29","Mid-Levels West","The Belchers",20,16.5,663,24886.8778280543
"5030","2021-03-29","Pok Fu Lam","Chi Fu Fa Yuen",40,6.85,439,15603.6446469248
"5031","2021-03-29","Tai Hang","Chuang's-On-The-Park",28,12.88,530,24301.8867924528
"5032","2021-03-29","Sheung Wan","Ka Fung Building",38,5.85,279,20967.7419354839
"5033","2021-03-29","North Point Mid-Levels","Fortress Garden",40,10.88,645,16868.2170542636
"5034","2021-03-29","Shau Kei Wan","Shaukeiwan Plaza",29,6.28,361,17396.1218836565
"5035","2021-03-29","Kennedy Town","Kin Liong Mansion",50,6.3,426,14788.7323943662
"5036","2021-03-29","Sai Wan Ho","Lei King Wan",33,8.84,485,18226.8041237113
"5037","2021-03-29","Taikoo Shing","Taikoo Shing",43,12.6,689,18287.3730043541
"5038","2021-03-29","Sai Wan Ho","Island Residence",3,12.28,543,22615.1012891344
"5039","2021-03-29","Mid-Levels West","Ka Yee Court",28,7.03,341,20615.8357771261
"5040","2021-03-29","Wan Chai","Wing Hing Building",43,4.32,248,17419.3548387097
"5041","2021-03-29","Pok Fu Lam","Pokfulam Gardens",41,7.45,466,15987.1244635193
"5042","2021-03-29","Kennedy Town","Smithfield Terrace",35,6.65,314,21178.3439490446
"5043","2021-03-29","North Point","Kenthill Mansion",31,5.4,328,16463.4146341463
"5044","2021-03-29","Shau Kei Wan","Winner Mansion",41,6.2,326,19018.4049079755
"5045","2021-03-29","Heng Fa Chuen","Heng Fa Chuen",33,8.45,560,15089.2857142857
"5046","2021-03-29","Sai Ying Pun","237 Des Voeux Road West",61,3.8,532,7142.85714285714
"5047","2021-03-29","Wan Chai","Kwan Lee Mansion",48,10.5,739,14208.3897158322
"5048","2021-03-29","Sheung Wan","One Pacific Heights",12,11.4,568,20070.4225352113
"5049","2021-03-29","Kennedy Town","Cayman Rise",20,13.8,642,21495.3271028037
"5050","2021-03-26","Shek Tong Tsui","Bic Wah Court",40,6,333,18018.018018018
"5051","2021-03-26","Quarry Bay","Nan Fung Sun Chuen",43,6.82,391,17442.4552429668
"5052","2021-03-26","Quarry Bay","Kornville",25,10.97,604,18162.2516556291
